block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id
a_276885,20-52,0,20 Providence,200006,SE2014-hsep1401-Weekday-02_merged_980022,1990712-SE2014-hsep1401-Weekday-02_merged_983738
b_275142,21-52,1,21 RESERVOIR,210018,SE2014-hsep1407-Sunday-01_merged_980030,1984775-SE2014-hsep1407-Sunday-01_merged_990535
a_276889,22-52,0,22 Providence,220017,SE2014-hsep1401-Weekday-02_merged_980022,1990691-SE2014-hsep1401-Weekday-02_merged_983072
b_276850,3-52,0,3 PROVIDENCE,30032,SE2014-hsep1401-Weekday-02_merged_980032,1989812-SE2014-hsep1401-Weekday-02_merged_986531
b_275092,35-52,0,35 Providence,350001,SE2014-hsep1406-Saturday-01_merged_980027,1983723-SE2014-hsep1406-Saturday-01_merged_985886
b_275134,20-52,1,20 Elmwood,200005,SE2014-hsep1407-Sunday-01_merged_980030,1984602-SE2014-hsep1407-Sunday-01_merged_988597
b_275119,87-52,0,87 Woonsocket,870015,SE2014-hsep1407-Sunday-01_merged_980030,1984027-SE2014-hsep1407-Sunday-01_merged_986424
a_275680,52-52,0,52 Providence,520023,SE2014-hsep1406-Saturday-01_merged_980017,1986716-SE2014-hsep1406-Saturday-01_merged_984736
b_276801,28-52,0,28 Providence,280002,SE2014-hsep1401-Weekday-02_merged_980032,1991824-SE2014-hsep1401-Weekday-02_merged_987584
a_276954,11-52,1,R-LINE SOUTH,110004,SE2014-hsep1401-Weekday-02_merged_980022,1991617-SE2014-hsep1401-Weekday-02_merged_984930
a_275058,73-52,0,73 Pawtucket,730009,SE2014-hsep1406-Saturday-01_merged_980017,1983048-SE2014-hsep1406-Saturday-01_merged_980911
a_275160,11-52,1,R-LINE SOUTH,110004,SE2014-hsep1407-Sunday-01_merged_980020,1985055-SE2014-hsep1407-Sunday-01_merged_984055
a_275151,60-52,1,60 Newport,600066,SE2014-hsep1407-Sunday-01_merged_980020,1984882-SE2014-hsep1407-Sunday-01_merged_982581
b_276883,20-52,0,20 Providence,200006,SE2014-hsep1401-Weekday-02_merged_980032,1990912-SE2014-hsep1401-Weekday-02_merged_989860
b_276887,20-52,1,20 ELMWOOD,200004,SE2014-hsep1401-Weekday-02_merged_980032,1990682-SE2014-hsep1401-Weekday-02_merged_987793
a_275681,50-52,0,50 Providence,500012,SE2014-hsep1406-Saturday-01_merged_980017,1986771-SE2014-hsep1406-Saturday-01_merged_981500
a_275074,20-52,0,20 Providence,200006,SE2014-hsep1406-Saturday-01_merged_980017,1983337-SE2014-hsep1406-Saturday-01_merged_983219
b_276947,11-52,0,R-LINE NORTH,110003,SE2014-hsep1401-Weekday-02_merged_980032,1991444-SE2014-hsep1401-Weekday-02_merged_988336
a_276872,31-52,1,31 Cranston St,310002,SE2014-hsep1401-Weekday-02_merged_980022,1990530-SE2014-hsep1401-Weekday-02_merged_984245
a_276864,21-52,1,21 Reservoir,210012,SE2014-hsep1401-Weekday-02_merged_980022,1990186-SE2014-hsep1401-Weekday-02_merged_981492
b_275061,56-52,1,56 Chalkstone,560008,SE2014-hsep1406-Saturday-01_merged_980027,1982894-SE2014-hsep1406-Saturday-01_merged_991310
b_276923,75-52,0,75 Pawtucket,750003,SE2014-hsep1401-Weekday-02_merged_980032,1991222-SE2014-hsep1401-Weekday-02_merged_990452
b_274820,60-52,1,60 Newport,600066,SE2014-hsem1406-Saturday-01_merged_980034,1979026-SE2014-hsem1406-Saturday-01_merged_988606
b_274783,14-52,1,14 West Bay,140030,SE2014-hsem1401-Weekday-01_merged_980029,1978709-SE2014-hsem1401-Weekday-01_merged_989191
b_275052,55-52,0,55 Providence,550006,SE2014-hsep1406-Saturday-01_merged_980027,1982698-SE2014-hsep1406-Saturday-01_merged_988375
a_276868,71-52,0,71 pawtucket,710001,SE2014-hsep1401-Weekday-02_merged_980022,1990418-SE2014-hsep1401-Weekday-02_merged_981567
b_276801,28-52,0,28 Providence,280002,SE2014-hsep1401-Weekday-02_merged_980032,1991831-SE2014-hsep1401-Weekday-02_merged_989132
b_275057,76-52,0,76 Pawtucket,760007,SE2014-hsep1406-Saturday-01_merged_980027,1982950-SE2014-hsep1406-Saturday-01_merged_986823
a_276875,31-52,1,31 Cranston St,310002,SE2014-hsep1401-Weekday-02_merged_980022,1990542-SE2014-hsep1401-Weekday-02_merged_980930
a_275091,78-52,1,78 Pawtucket,780015,SE2014-hsep1406-Saturday-01_merged_980017,1983674-SE2014-hsep1406-Saturday-01_merged_983889
b_275071,19-52,0,19 Providence,190047,SE2014-hsep1406-Saturday-01_merged_980027,1983258-SE2014-hsep1406-Saturday-01_merged_986632
a_276873,31-52,1,31 Cranston St,310002,SE2014-hsep1401-Weekday-02_merged_980022,1990552-SE2014-hsep1401-Weekday-02_merged_984514
b_275148,17-52,1,17 Dyer,170012,SE2014-hsep1407-Sunday-01_merged_980030,1984845-SE2014-hsep1407-Sunday-01_merged_990130
b_275121,3-52,0,3 PROVIDENCE,30032,SE2014-hsep1407-Sunday-01_merged_980030,1984255-SE2014-hsep1407-Sunday-01_merged_991061
a_275079,51-52,0,51 PROVIDENCE,510010,SE2014-hsep1406-Saturday-01_merged_980017,1983418-SE2014-hsep1406-Saturday-01_merged_985431
b_275154,78-52,0,78 Providence,780001,SE2014-hsep1407-Sunday-01_merged_980030,1984909-SE2014-hsep1407-Sunday-01_merged_988310
a_275147,19-52,1,19 Plainfield,190048,SE2014-hsep1407-Sunday-01_merged_980020,1984813-SE2014-hsep1407-Sunday-01_merged_983888
b_276688,11-52,1,R-LINE SOUTH,110004,SE2014-hsep1406-Saturday-01_merged_980027,1983826-SE2014-hsep1406-Saturday-01_merged_987297
a_275475,67-52,1,67 BELLEVUE,670007,SE2014-hsem1401-Weekday-01_merged_980019,1986098-SE2014-hsem1401-Weekday-01_merged_984410
a_276947,11-52,1,R-LINE SOUTH,110004,SE2014-hsep1401-Weekday-02_merged_980022,1991610-SE2014-hsep1401-Weekday-02_merged_982208
b_276856,33-52,1,33 Riverside,330004,SE2014-hsep1401-Weekday-02_merged_980032,1989928-SE2014-hsep1401-Weekday-02_merged_990358
a_276826,6-52,1,6 PRAIRIE,60004,SE2014-hsep1401-Weekday-02_merged_980022,1989583-SE2014-hsep1401-Weekday-02_merged_982772
b_275076,22-52,1,22 PONTIAC AV,220018,SE2014-hsep1406-Saturday-01_merged_980027,1983368-SE2014-hsep1406-Saturday-01_merged_986878
b_276862,21-52,0,Inbound,210019,SE2014-hsep1401-Weekday-02_merged_980032,1990138-SE2014-hsep1401-Weekday-02_merged_989631
b_278779,63-52,0,63 GATEWAY,630024,SE2014-hsem1406-Saturday-01_merged_980034,1996184-SE2014-hsem1406-Saturday-01
a_275090,78-52,0,78 Providence,780001,SE2014-hsep1406-Saturday-01_merged_980017,1983690-SE2014-hsep1406-Saturday-01_merged_982992
a_276861,56-52,0,56 Providence,560005,SE2014-hsep1401-Weekday-02_merged_980022,1990300-SE2014-hsep1401-Weekday-02_merged_985378
a_276857,30-52,0,30 Providence,300014,SE2014-hsep1401-Weekday-02_merged_980022,1990064-SE2014-hsep1401-Weekday-02_merged_982991
a_276874,31-52,1,31 Cranston St,310002,SE2014-hsep1401-Weekday-02_merged_980022,1990539-SE2014-hsep1401-Weekday-02_merged_980998
b_276868,71-52,0,71 pawtucket,710001,SE2014-hsep1401-Weekday-02_merged_980032,1990418-SE2014-hsep1401-Weekday-02_merged_987219
b_277026,1-52,1,1 Eddy St,10024,SE2014-hsep1401-Weekday-02_merged_980032,1992486-SE2014-hsep1401-Weekday-02_merged_989705
b_276884,22-52,1,22 PONTIAC AV,220018,SE2014-hsep1401-Weekday-02_merged_980032,1990853-SE2014-hsep1401-Weekday-02_merged_989106
a_276963,50-52,0,50 Providence,500012,SE2014-hsep1401-Weekday-02_merged_980022,1991959-SE2014-hsep1401-Weekday-02_merged_984647
b_276969,66-52,1,66 CCRI / URI,660004,SE2014-hsep1401-Weekday-02_merged_980032,1992025-SE2014-hsep1401-Weekday-02_merged_988021
a_274780,63-52,1,XXXXX,630012,SE2014-hsem1401-Weekday-01_merged_980019,1978657-SE2014-hsem1401-Weekday-01
a_276853,33-52,1,33 Riverside,330004,SE2014-hsep1401-Weekday-02_merged_980022,1989940-SE2014-hsep1401-Weekday-02_merged_981460
b_275073,19-52,0,19 Providence,190047,SE2014-hsep1406-Saturday-01_merged_980027,1983250-SE2014-hsep1406-Saturday-01_merged_989568
a_275029,87-52,1,87 Downtown,870001,SE2014-hsep1406-Saturday-01_merged_980017,1982388-SE2014-hsep1406-Saturday-01_merged_985266
a_275308,27-52,0,27 Providence,270010,SE2014-hsep1406-Saturday-01_merged_980017,1985834-SE2014-hsep1406-Saturday-01_merged_981624
a_275304,28-52,0,28 Providence,280002,SE2014-hsep1407-Sunday-01_merged_980020,1985797-SE2014-hsep1407-Sunday-01_merged_981050
a_276954,11-52,1,R-LINE SOUTH,110004,SE2014-hsep1401-Weekday-02_merged_980022,1991581-SE2014-hsep1401-Weekday-02_merged_980777
a_276897,51-52,1,51 Charles,510011,SE2014-hsep1401-Weekday-02_merged_980022,1990974-SE2014-hsep1401-Weekday-02_merged_980388
b_275080,57-52,0,57 Providence,570004,SE2014-hsep1406-Saturday-01_merged_980027,1983433-SE2014-hsep1406-Saturday-01_merged_987168
a_275308,28-52,0,28 Providence,280002,SE2014-hsep1406-Saturday-01_merged_980017,1985920-SE2014-hsep1406-Saturday-01_merged_980348
b_275074,20-52,0,20 Providence,200006,SE2014-hsep1406-Saturday-01_merged_980027,1983337-SE2014-hsep1406-Saturday-01_merged_988871
a_275054,30-52,1,30 Oaklawn,300015,SE2014-hsep1406-Saturday-01_merged_980017,1982753-SE2014-hsep1406-Saturday-01_merged_982271
b_276855,55-52,0,55 Providence,550006,SE2014-hsep1401-Weekday-02_merged_980032,1989861-SE2014-hsep1401-Weekday-02_merged_986633
b_277029,51-52,0,51 PROVIDENCE,510010,SE2014-hsep1401-Weekday-02_merged_980032,1991009-SE2014-hsep1401-Weekday-02_merged_989693
b_275052,55-52,0,55 Providence,550006,SE2014-hsep1406-Saturday-01_merged_980027,1982640-SE2014-hsep1406-Saturday-01_merged_987764
b_276857,30-52,1,30 Oaklawn,300015,SE2014-hsep1401-Weekday-02_merged_980032,1990048-SE2014-hsep1401-Weekday-02_merged_988185
a_275057,80-52,0,80 Pawtucket,800006,SE2014-hsep1406-Saturday-01_merged_980017,1982939-SE2014-hsep1406-Saturday-01_merged_981757
a_276942,35-52,1,RUMFORD,350002,SE2014-hsep1401-Weekday-02_merged_980022,1991409-SE2014-hsep1401-Weekday-02_merged_983127
a_276895,54-52,1,54 Lincoln,540048,SE2014-hsep1401-Weekday-02_merged_980022,1990972-SE2014-hsep1401-Weekday-02_merged_980486
b_276928,73-52,0,73 Pawtucket,730003,SE2014-hsep1401-Weekday-02_merged_980032,1989426-SE2014-hsep1401-Weekday-02_merged_989075
a_276910,21-52,0,21 Providence,210011,SE2014-hsep1401-Weekday-02_merged_980022,1990168-SE2014-hsep1401-Weekday-02_merged_981758
b_275074,20-52,0,20 Providence,200006,SE2014-hsep1406-Saturday-01_merged_980027,1983369-SE2014-hsep1406-Saturday-01_merged_988353
a_275051,55-52,0,55 Providence,550006,SE2014-hsep1406-Saturday-01_merged_980017,1982672-SE2014-hsep1406-Saturday-01_merged_983716
a_276957,32-52,1,32 EAST PROV.,320006,SE2014-hsep1401-Weekday-02_merged_980022,1989990-SE2014-hsep1401-Weekday-02_merged_984406
b_276867,56-52,0,56 Providence,560005,SE2014-hsep1401-Weekday-02_merged_980032,1990277-SE2014-hsep1401-Weekday-02_merged_985765
a_275148,17-52,0,17 Providence,170013,SE2014-hsep1407-Sunday-01_merged_980020,1984812-SE2014-hsep1407-Sunday-01_merged_984265
b_275150,71-52,1,71 BROAD ST.,710002,SE2014-hsep1407-Sunday-01_merged_980030,1984186-SE2014-hsep1407-Sunday-01_merged_991138
b_275052,55-52,0,55 Providence,550006,SE2014-hsep1406-Saturday-01_merged_980027,1982663-SE2014-hsep1406-Saturday-01_merged_987045
a_276899,72-52,0,72 Providence,720017,SE2014-hsep1401-Weekday-02_merged_980022,1991099-SE2014-hsep1401-Weekday-02_merged_980630
a_275152,60-52,1,60 Newport,600047,SE2014-hsep1407-Sunday-01_merged_980020,1984876-SE2014-hsep1407-Sunday-01_merged_984156
a_276866,21-52,1,21 Reservoir,210012,SE2014-hsep1401-Weekday-02_merged_980022,1990253-SE2014-hsep1401-Weekday-02_merged_985422
b_275480,67-52,0,67 GATEWAY,670012,SE2014-hsem1406-Saturday-01_merged_980034,1986167-SE2014-hsem1406-Saturday-01_merged_990548
a_274781,63-52,1,XXXXX,630012,SE2014-hsem1401-Weekday-01_merged_980019,1978674-SE2014-hsem1401-Weekday-01
a_275061,56-52,0,56 Providence,560005,SE2014-hsep1406-Saturday-01_merged_980017,1982907-SE2014-hsep1406-Saturday-01_merged_984424
a_275160,11-52,1,R-LINE SOUTH,110004,SE2014-hsep1407-Sunday-01_merged_980020,1984996-SE2014-hsep1407-Sunday-01_merged_983399
a_275140,51-52,1,51 CHARLES,510012,SE2014-hsep1407-Sunday-01_merged_980020,1984701-SE2014-hsep1407-Sunday-01_merged_983714
b_275481,67-52,0,67 GATEWAY,670011,SE2014-hsem1407-Sunday-01_merged_980026,1986330-SE2014-hsem1407-Sunday-01_merged_989515
a_276887,22-52,1,22 PONTIAC AV,220018,SE2014-hsep1401-Weekday-02_merged_980022,1990894-SE2014-hsep1401-Weekday-02_merged_985076
a_276872,31-52,1,31 Cranston St,310002,SE2014-hsep1401-Weekday-02_merged_980022,1990577-SE2014-hsep1401-Weekday-02_merged_982108
a_275070,31-52,0,31 Providence,310001,SE2014-hsep1406-Saturday-01_merged_980017,1982805-SE2014-hsep1406-Saturday-01_merged_980126
b_276964,50-52,1,50 Douglas Av,500014,SE2014-hsep1401-Weekday-02_merged_980032,1991906-SE2014-hsep1401-Weekday-02_merged_987064
a_275306,28-52,1,28 Providence,280003,SE2014-hsep1407-Sunday-01_merged_980020,1985787-SE2014-hsep1407-Sunday-01_merged_981808
a_276951,11-52,1,R-LINE SOUTH,110004,SE2014-hsep1401-Weekday-02_merged_980022,1991614-SE2014-hsep1401-Weekday-02_merged_981344
a_275079,57-52,0,57 Providence,570004,SE2014-hsep1406-Saturday-01_merged_980017,1983432-SE2014-hsep1406-Saturday-01_merged_984758
a_275128,56-52,1,56 Chalkstone,560008,SE2014-hsep1407-Sunday-01_merged_980020,1984391-SE2014-hsep1407-Sunday-01_merged_982106
b_275082,51-52,0,51 PROVIDENCE,510013,SE2014-hsep1406-Saturday-01_merged_980027,1983529-SE2014-hsep1406-Saturday-01_merged_987996
b_275124,55-52,0,55 Providence,550016,SE2014-hsep1407-Sunday-01_merged_980030,1984278-SE2014-hsep1407-Sunday-01_merged_989670
a_276873,31-52,1,31 Cranston St,310002,SE2014-hsep1401-Weekday-02_merged_980022,1990529-SE2014-hsep1401-Weekday-02_merged_983507
a_276945,11-52,1,R-LINE SOUTH,110004,SE2014-hsep1401-Weekday-02_merged_980022,1991608-SE2014-hsep1401-Weekday-02_merged_980782
b_275684,50-52,0,50 Providence,500012,SE2014-hsep1407-Sunday-01_merged_980030,1986845-SE2014-hsep1407-Sunday-01_merged_988135
a_276966,52-52,0,52 Providence,520023,SE2014-hsep1401-Weekday-02_merged_980022,1991998-SE2014-hsep1401-Weekday-02_merged_981987
b_276842,92-52,0,92 East Side M,920029,SE2014-hsep1401-Weekday-02_merged_980032,1990605-SE2014-hsep1401-Weekday-02_merged_986598
a_275125,33-52,1,33 Riverside,330004,SE2014-hsep1407-Sunday-01_merged_980020,1984306-SE2014-hsep1407-Sunday-01_merged_980557
a_276857,30-52,1,30 Oaklawn,300015,SE2014-hsep1401-Weekday-02_merged_980022,1990062-SE2014-hsep1401-Weekday-02_merged_980445
b_275073,17-52,1,17 Dyer,170012,SE2014-hsep1406-Saturday-01_merged_980027,1983284-SE2014-hsep1406-Saturday-01_merged_991038
a_276684,11-52,0,R-LINE NORTH,110003,SE2014-hsep1406-Saturday-01_merged_980017,1983752-SE2014-hsep1406-Saturday-01_merged_981723
a_276948,11-52,1,R-LINE SOUTH,110004,SE2014-hsep1401-Weekday-02_merged_980022,1991552-SE2014-hsep1401-Weekday-02_merged_981173
a_276715,1-52,1,1 Eddy St,10025,SE2014-hsep1407-Sunday-01_merged_980020,1988805-SE2014-hsep1407-Sunday-01_merged_981012
a_274804,60-52,0,60 Providence,600038,SE2014-hsem1401-Weekday-01_merged_980019,1978838-SE2014-hsem1401-Weekday-01_merged_982948
a_276808,27-52,0,27 Providence,270011,SE2014-hsep1401-Weekday-02_merged_980022,1989298-SE2014-hsep1401-Weekday-02_merged_980042
a_276862,56-52,0,56 Providence,560005,SE2014-hsep1401-Weekday-02_merged_980022,1990278-SE2014-hsep1401-Weekday-02_merged_985645
a_275132,31-52,0,31 Providence,310001,SE2014-hsep1407-Sunday-01_merged_980020,1984477-SE2014-hsep1407-Sunday-01_merged_980068
b_276382,29-52,1,29 Kent Co.,290042,SE2014-hsep1406-Saturday-01_merged_980027,1982195-SE2014-hsep1406-Saturday-01_merged_986369
b_275476,67-52,0,67 GATEWAY,670011,SE2014-hsem1401-Weekday-01_merged_980029,1986146-SE2014-hsem1401-Weekday-01_merged_988610
b_276808,27-52,1,Outbound,270016,SE2014-hsep1401-Weekday-02_merged_980032,1991739-SE2014-hsep1401-Weekday-02_merged_986915
a_275308,28-52,1,28 Providence,280003,SE2014-hsep1406-Saturday-01_merged_980017,1985869-SE2014-hsep1406-Saturday-01_merged_982986
b_276963,50-52,1,50 Douglas Av,500014,SE2014-hsep1401-Weekday-02_merged_980032,1991880-SE2014-hsep1401-Weekday-02_merged_988057
b_275061,56-52,1,56 Chalkstone,560008,SE2014-hsep1406-Saturday-01_merged_980027,1982845-SE2014-hsep1406-Saturday-01_merged_989003
b_276823,87-52,0,87 Woonsocket,870015,SE2014-hsep1401-Weekday-02_merged_980032,1989525-SE2014-hsep1401-Weekday-02_merged_988253
b_275130,92-52,0,92 East Side M,920029,SE2014-hsep1407-Sunday-01_merged_980030,1984411-SE2014-hsep1407-Sunday-01_merged_987474
a_276982,4-52,1,Providence,40039,SE2014-hsep1401-Weekday-02_merged_980022,1992158-SE2014-hsep1401-Weekday-02
b_276952,11-52,0,R-LINE NORTH,110003,SE2014-hsep1401-Weekday-02_merged_980032,1991449-SE2014-hsep1401-Weekday-02_merged_990445
a_276863,56-52,0,56 Providence,560005,SE2014-hsep1401-Weekday-02_merged_980022,1990294-SE2014-hsep1401-Weekday-02_merged_982109
b_275033,14-52,0,14 Providence,140037,SE2014-hsep1406-Saturday-01_merged_980027,1982354-SE2014-hsep1406-Saturday-01_merged_986957
b_275058,73-52,1,73 Fairlawn,730001,SE2014-hsep1406-Saturday-01_merged_980027,1983053-SE2014-hsep1406-Saturday-01_merged_986018
a_276855,55-52,1,55 FATIMA,550017,SE2014-hsep1401-Weekday-02_merged_980022,1989899-SE2014-hsep1401-Weekday-02_merged_985140
b_275061,56-52,1,56 Chalkstone,560008,SE2014-hsep1406-Saturday-01_merged_980027,1982888-SE2014-hsep1406-Saturday-01_merged_985751
a_275134,20-52,0,20 Providence,200006,SE2014-hsep1407-Sunday-01_merged_980020,1984590-SE2014-hsep1407-Sunday-01_merged_982798
a_276953,11-52,0,R-LINE NORTH,110003,SE2014-hsep1401-Weekday-02_merged_980022,1991450-SE2014-hsep1401-Weekday-02_merged_985535
b_275072,17-52,1,17 Dyer,170012,SE2014-hsep1406-Saturday-01_merged_980027,1983239-SE2014-hsep1406-Saturday-01_merged_988870
a_275478,67-52,1,67 BELLEVUE,670007,SE2014-hsem1406-Saturday-01_merged_980024,1986207-SE2014-hsem1406-Saturday-01_merged_985363
a_276872,31-52,0,31 Providence,310001,SE2014-hsep1401-Weekday-02_merged_980022,1990478-SE2014-hsep1401-Weekday-02_merged_983711
b_275478,67-52,1,67 BELLEVUE,670007,SE2014-hsem1406-Saturday-01_merged_980034,1986180-SE2014-hsem1406-Saturday-01_merged_986703
b_276885,20-52,1,20 Elmwood,200005,SE2014-hsep1401-Weekday-02_merged_980032,1990813-SE2014-hsep1401-Weekday-02_merged_986035
b_275051,55-52,0,55 Providence,550006,SE2014-hsep1406-Saturday-01_merged_980027,1982681-SE2014-hsep1406-Saturday-01_merged_989345
b_276940,98-52,0,98 PAWTUCKET,980001,SE2014-hsep1401-Weekday-02_merged_980032,1991350-SE2014-hsep1401-Weekday-02_merged_986398
b_275485,69-52,0,Hill Climber,690001,SE2014-hsem1401-Weekday-01_merged_980029,1986350-SE2014-hsem1401-Weekday-01_merged_986673
b_275088,34-52,0,34 Providence,340004,SE2014-hsep1406-Saturday-01_merged_980027,1983624-SE2014-hsep1406-Saturday-01_merged_989858
a_276837,18-52,1,18 Union Ave,180023,SE2014-hsep1401-Weekday-02_merged_980022,1989658-SE2014-hsep1401-Weekday-02_merged_982423
a_275133,31-52,1,31 Cranston St,310002,SE2014-hsep1407-Sunday-01_merged_980020,1984497-SE2014-hsep1407-Sunday-01_merged_985395
b_276805,27-52,1,Outbound,270016,SE2014-hsep1401-Weekday-02_merged_980032,1991759-SE2014-hsep1401-Weekday-02_merged_988383
b_276866,56-52,1,56 Chalkstone,560008,SE2014-hsep1401-Weekday-02_merged_980032,1990213-SE2014-hsep1401-Weekday-02_merged_987216
a_276814,8-52,1,8 JEFFERSN BL,80013,SE2014-hsep1401-Weekday-02_merged_980022,1989450-SE2014-hsep1401-Weekday-02_merged_984914
a_276804,28-52,0,28 Providence,280002,SE2014-hsep1401-Weekday-02_merged_980022,1991840-SE2014-hsep1401-Weekday-02_merged_980922
a_276844,92-52,1,XXXXX,920030,SE2014-hsep1401-Weekday-02_merged_980022,1989694-SE2014-hsep1401-Weekday-02_merged_983616
b_276880,19-52,0,19 Providence,190047,SE2014-hsep1401-Weekday-02_merged_980032,1990662-SE2014-hsep1401-Weekday-02_merged_988211
a_276881,9-52,0,9 Providence,90003,SE2014-hsep1401-Weekday-02_merged_980022,1989465-SE2014-hsep1401-Weekday-02_merged_981316
b_276863,56-52,0,56 Providence,560005,SE2014-hsep1401-Weekday-02_merged_980032,1990308-SE2014-hsep1401-Weekday-02_merged_989340
a_275308,28-52,1,28 Providence,280003,SE2014-hsep1406-Saturday-01_merged_980017,1985893-SE2014-hsep1406-Saturday-01_merged_982525
a_276950,11-52,1,R-LINE SOUTH,110004,SE2014-hsep1401-Weekday-02_merged_980022,1991545-SE2014-hsep1401-Weekday-02_merged_980543
a_276978,29-52,0,29 Kent Co.,290039,SE2014-hsep1401-Weekday-02_merged_980022,1989403-SE2014-hsep1401-Weekday-02_merged_982642
b_275046,18-52,0,18 Providence,180021,SE2014-hsep1406-Saturday-01_merged_980027,1982584-SE2014-hsep1406-Saturday-01_merged_989384
b_275681,50-52,1,50 Douglas Av,500014,SE2014-hsep1406-Saturday-01_merged_980027,1986759-SE2014-hsep1406-Saturday-01_merged_988993
a_276855,33-52,1,33 Riverside,330004,SE2014-hsep1401-Weekday-02_merged_980022,1989938-SE2014-hsep1401-Weekday-02_merged_982038
a_275684,50-52,1,50 Douglas Av,500014,SE2014-hsep1407-Sunday-01_merged_980020,1986823-SE2014-hsep1407-Sunday-01_merged_981387
b_276978,29-52,1,29 Kent Co.,290042,SE2014-hsep1401-Weekday-02_merged_980032,1989395-SE2014-hsep1401-Weekday-02_merged_988994
b_275063,21-52,0,Inbound,210019,SE2014-hsep1406-Saturday-01_merged_980027,1983092-SE2014-hsep1406-Saturday-01_merged_988296
a_276844,92-52,1,XXXXX,920030,SE2014-hsep1401-Weekday-02_merged_980022,1989684-SE2014-hsep1401-Weekday-02_merged_984909
b_275091,98-52,1,98 PAWTUCKET A,980002,SE2014-hsep1406-Saturday-01_merged_980027,1983706-SE2014-hsep1406-Saturday-01_merged_986671
a_276953,11-52,1,R-LINE SOUTH,110004,SE2014-hsep1401-Weekday-02_merged_980022,1991592-SE2014-hsep1401-Weekday-02_merged_985031
a_275475,67-52,1,67 BELLEVUE,670007,SE2014-hsem1401-Weekday-01_merged_980019,1986085-SE2014-hsem1401-Weekday-01_merged_980407
b_275140,54-52,0,54 Lincoln,540047,SE2014-hsep1407-Sunday-01_merged_980030,1984703-SE2014-hsep1407-Sunday-01_merged_991016
a_277027,1-52,0,1 Hope St,10006,SE2014-hsep1401-Weekday-02_merged_980022,1992555-SE2014-hsep1401-Weekday-02_merged_984673
b_275482,67-52,1,67 BELLEVUE,670007,SE2014-hsem1407-Sunday-01_merged_980026,1986270-SE2014-hsem1407-Sunday-01_merged_988704
b_276893,51-52,0,51 PROVIDENCE,510010,SE2014-hsep1401-Weekday-02_merged_980032,1991043-SE2014-hsep1401-Weekday-02_merged_987818
a_275092,35-52,1,RUMFORD,350002,SE2014-hsep1406-Saturday-01_merged_980017,1983715-SE2014-hsep1406-Saturday-01_merged_982933
